Time,CORE_ZN ZN:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_ZN ZN:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],CORE_ZN ZN:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_ZN ZN:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_1 ZN:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_1 ZN:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_ZN_1 ZN:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_1 ZN:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_2 ZN:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_2 ZN:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_ZN_2 ZN:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_2 ZN:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_3 ZN:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_3 ZN:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_ZN_3 ZN:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_3 ZN:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_4 ZN:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_4 ZN:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_ZN_4 ZN:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_4 ZN:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
11:40:00,5.702203E+02,4.728561E+03,2.943146E-02,4.136912E-01,1.621613E+03,4.601776E+03,8.369662E-02,4.026671E-01,9.948717E+02,3.201505E+03,5.134842E-02,2.801376E-01,1.505285E+03,4.515936E+03,7.769256E-02,3.951559E-01,9.943184E+02,2.868571E+03,5.131986E-02,2.510104E-01
11:50:00,5.702232E+02,4.733001E+03,2.943160E-02,4.140797E-01,1.621613E+03,4.614965E+03,8.369661E-02,4.038210E-01,9.948715E+02,3.168417E+03,5.134841E-02,2.772429E-01,1.505285E+03,4.527820E+03,7.769255E-02,3.961957E-01,9.943182E+02,2.876188E+03,5.131985E-02,2.516769E-01
12:00:00,5.702260E+02,4.738097E+03,2.943175E-02,4.145255E-01,1.621613E+03,4.627722E+03,8.369661E-02,4.049372E-01,9.948713E+02,3.146789E+03,5.134840E-02,2.753511E-01,1.505285E+03,4.539455E+03,7.769256E-02,3.972137E-01,9.943180E+02,2.883496E+03,5.131984E-02,2.523162E-01
12:10:00,5.702288E+02,4.743864E+03,2.943189E-02,4.150301E-01,1.621613E+03,4.640414E+03,8.369661E-02,4.060477E-01,9.948712E+02,3.135067E+03,5.134840E-02,2.743260E-01,1.505285E+03,4.551161E+03,7.769257E-02,3.982380E-01,9.943179E+02,2.890686E+03,5.131984E-02,2.529454E-01
12:20:00,5.702316E+02,4.750301E+03,2.943204E-02,4.155932E-01,1.621613E+03,4.653202E+03,8.369662E-02,4.071666E-01,9.948711E+02,3.130908E+03,5.134839E-02,2.739628E-01,1.505285E+03,4.563052E+03,7.769258E-02,3.992784E-01,9.943179E+02,2.897827E+03,5.131984E-02,2.535702E-01
12:30:00,5.702343E+02,4.757385E+03,2.943218E-02,4.162130E-01,1.621613E+03,4.666337E+03,8.369663E-02,4.083159E-01,9.948711E+02,3.130315E+03,5.134839E-02,2.739113E-01,1.505286E+03,4.575304E+03,7.769260E-02,4.003504E-01,9.943179E+02,2.905044E+03,5.131984E-02,2.542017E-01
12:40:00,5.702371E+02,4.765071E+03,2.943232E-02,4.168855E-01,1.621614E+03,4.680111E+03,8.369664E-02,4.095211E-01,9.948712E+02,3.131735E+03,5.134839E-02,2.740360E-01,1.505286E+03,4.588119E+03,7.769261E-02,4.014717E-01,9.943180E+02,2.912502E+03,5.131984E-02,2.548542E-01
12:50:00,5.702398E+02,4.773308E+03,2.943246E-02,4.176061E-01,1.621614E+03,4.694753E+03,8.369665E-02,4.108023E-01,9.948712E+02,3.134848E+03,5.134840E-02,2.743086E-01,1.505286E+03,4.601652E+03,7.769264E-02,4.026558E-01,9.943181E+02,2.920339E+03,5.131985E-02,2.555399E-01
13:00:00,5.702425E+02,4.782055E+03,2.943260E-02,4.183713E-01,1.621614E+03,4.710389E+03,8.369667E-02,4.121704E-01,9.948713E+02,3.139388E+03,5.134840E-02,2.747060E-01,1.505287E+03,4.615988E+03,7.769266E-02,4.039102E-01,9.943182E+02,2.928643E+03,5.131985E-02,2.562665E-01
13:10:00,5.702452E+02,4.791274E+03,2.943274E-02,4.191779E-01,1.621614E+03,4.726939E+03,8.369669E-02,4.136185E-01,9.948714E+02,3.145072E+03,5.134841E-02,2.752035E-01,1.505287E+03,4.631050E+03,7.769269E-02,4.052282E-01,9.943183E+02,2.937387E+03,5.131986E-02,2.570317E-01
13:20:00,5.702479E+02,4.800927E+03,2.943288E-02,4.200224E-01,1.621615E+03,4.744292E+03,8.369671E-02,4.151369E-01,9.948715E+02,3.151669E+03,5.134842E-02,2.757808E-01,1.505288E+03,4.646755E+03,7.769271E-02,4.066023E-01,9.943185E+02,2.946534E+03,5.131987E-02,2.578321E-01
13:30:00,5.702505E+02,4.810962E+03,2.943301E-02,4.209003E-01,1.621615E+03,4.762178E+03,8.369674E-02,4.167019E-01,9.948717E+02,3.158909E+03,5.134842E-02,2.764144E-01,1.505288E+03,4.662898E+03,7.769274E-02,4.080148E-01,9.943187E+02,2.955960E+03,5.131988E-02,2.586569E-01
13:40:00,5.702531E+02,4.821331E+03,2.943315E-02,4.218075E-01,1.621616E+03,4.780250E+03,8.369676E-02,4.182832E-01,9.948719E+02,3.166509E+03,5.134843E-02,2.770794E-01,1.505289E+03,4.679221E+03,7.769278E-02,4.094431E-01,9.943189E+02,2.966911E+03,5.131989E-02,2.596151E-01
13:50:00,5.702558E+02,4.831998E+03,2.943328E-02,4.227407E-01,1.621616E+03,4.798205E+03,8.369679E-02,4.198543E-01,9.948721E+02,3.174220E+03,5.134844E-02,2.777542E-01,1.505290E+03,4.695498E+03,7.769281E-02,4.108673E-01,9.943191E+02,2.983377E+03,5.131990E-02,2.610559E-01
14:00:00,5.702583E+02,4.842939E+03,2.943342E-02,4.236979E-01,1.621617E+03,4.815833E+03,8.369682E-02,4.213968E-01,9.948723E+02,3.181847E+03,5.134845E-02,2.784216E-01,1.505290E+03,4.711570E+03,7.769284E-02,4.122736E-01,9.943193E+02,3.008890E+03,5.131991E-02,2.632884E-01
14:10:00,5.702609E+02,4.854142E+03,2.943355E-02,4.246780E-01,1.621617E+03,4.832811E+03,8.369684E-02,4.228823E-01,9.948725E+02,3.189130E+03,5.134847E-02,2.790588E-01,1.505291E+03,4.727166E+03,7.769288E-02,4.136382E-01,9.943196E+02,3.046120E+03,5.131993E-02,2.665464E-01
14:20:00,5.702634E+02,4.865612E+03,2.943368E-02,4.256814E-01,1.621618E+03,4.849048E+03,8.369687E-02,4.243029E-01,9.948728E+02,3.195952E+03,5.134848E-02,2.796557E-01,1.505292E+03,4.742225E+03,7.769291E-02,4.149559E-01,9.943198E+02,3.097590E+03,5.131994E-02,2.710505E-01
14:30:00,5.702659E+02,4.877349E+03,2.943381E-02,4.267083E-01,1.621619E+03,4.864482E+03,8.369690E-02,4.256533E-01,9.948730E+02,3.202220E+03,5.134849E-02,2.802042E-01,1.505292E+03,4.756703E+03,7.769295E-02,4.162226E-01,9.943201E+02,3.165319E+03,5.131996E-02,2.769774E-01
14:40:00,5.702684E+02,4.889335E+03,2.943394E-02,4.277569E-01,1.621619E+03,4.878349E+03,8.369694E-02,4.268667E-01,9.948733E+02,3.207516E+03,5.134851E-02,2.806676E-01,1.505293E+03,4.770070E+03,7.769299E-02,4.173922E-01,9.943204E+02,3.248394E+03,5.131997E-02,2.842473E-01
14:50:00,5.702709E+02,4.901516E+03,2.943407E-02,4.288226E-01,1.621620E+03,4.890954E+03,8.369697E-02,4.279695E-01,9.948736E+02,3.211950E+03,5.134852E-02,2.810554E-01,1.505294E+03,4.782518E+03,7.769303E-02,4.184813E-01,9.943207E+02,3.340957E+03,5.131999E-02,2.923472E-01
15:00:00,5.702734E+02,4.913810E+03,2.943419E-02,4.298981E-01,1.621620E+03,4.902323E+03,8.369700E-02,4.289641E-01,9.948739E+02,3.215511E+03,5.134854E-02,2.813670E-01,1.505295E+03,4.794021E+03,7.769307E-02,4.194877E-01,9.943211E+02,3.438547E+03,5.132000E-02,3.008870E-01
15:10:00,5.702758E+02,4.926113E+03,2.943432E-02,4.309745E-01,1.621621E+03,4.912233E+03,8.369704E-02,4.298312E-01,9.948742E+02,3.218084E+03,5.134855E-02,2.815921E-01,1.505295E+03,4.804372E+03,7.769311E-02,4.203934E-01,9.943214E+02,3.537484E+03,5.132002E-02,3.095444E-01
15:20:00,5.702782E+02,4.938306E+03,2.943444E-02,4.320411E-01,1.621622E+03,4.920591E+03,8.369707E-02,4.305624E-01,9.948745E+02,3.219642E+03,5.134857E-02,2.817283E-01,1.505296E+03,4.813476E+03,7.769315E-02,4.211899E-01,9.943217E+02,3.634135E+03,5.132004E-02,3.180015E-01
15:30:00,5.702806E+02,4.950275E+03,2.943456E-02,4.330882E-01,1.621622E+03,4.927318E+03,8.369711E-02,4.311509E-01,9.948748E+02,3.220148E+03,5.134859E-02,2.817726E-01,1.505297E+03,4.821236E+03,7.769319E-02,4.218688E-01,9.943221E+02,3.725246E+03,5.132006E-02,3.259736E-01
15:40:00,5.702829E+02,4.961912E+03,2.943469E-02,4.341063E-01,1.621623E+03,4.933060E+03,8.369714E-02,4.316532E-01,9.948752E+02,3.219910E+03,5.134860E-02,2.817517E-01,1.505298E+03,4.828046E+03,7.769323E-02,4.224645E-01,9.943224E+02,3.809019E+03,5.132007E-02,3.333035E-01
15:50:00,5.702853E+02,4.973126E+03,2.943481E-02,4.350874E-01,1.621624E+03,4.937421E+03,8.369718E-02,4.320347E-01,9.948755E+02,3.218719E+03,5.134862E-02,2.816474E-01,1.505299E+03,4.833584E+03,7.769327E-02,4.229491E-01,9.943228E+02,3.885849E+03,5.132009E-02,3.400256E-01
16:00:00,5.702876E+02,4.983838E+03,2.943493E-02,4.360245E-01,1.621625E+03,4.940288E+03,8.369722E-02,4.322855E-01,9.948759E+02,3.216498E+03,5.134864E-02,2.814531E-01,1.505299E+03,4.837745E+03,7.769332E-02,4.233131E-01,9.943232E+02,3.955212E+03,5.132011E-02,3.460944E-01
16:10:00,5.702899E+02,4.993973E+03,2.943505E-02,4.369112E-01,1.621625E+03,4.942093E+03,8.369725E-02,4.324433E-01,9.948762E+02,3.213457E+03,5.134866E-02,2.811869E-01,1.505300E+03,4.840858E+03,7.769336E-02,4.235854E-01,9.943236E+02,4.016748E+03,5.132013E-02,3.514782E-01
16:20:00,5.702922E+02,5.003462E+03,2.943516E-02,4.377413E-01,1.621626E+03,4.942874E+03,8.369729E-02,4.325116E-01,9.948766E+02,3.209553E+03,5.134868E-02,2.808453E-01,1.505301E+03,4.842893E+03,7.769340E-02,4.237634E-01,9.943239E+02,4.070208E+03,5.132015E-02,3.561554E-01
16:30:00,5.702944E+02,5.012247E+03,2.943528E-02,4.385099E-01,1.621627E+03,4.942660E+03,8.369733E-02,4.324928E-01,9.948770E+02,3.204763E+03,5.134870E-02,2.804261E-01,1.505302E+03,4.843847E+03,7.769345E-02,4.238468E-01,9.943243E+02,4.115663E+03,5.132017E-02,3.601321E-01
16:40:00,5.702967E+02,5.020277E+03,2.943540E-02,4.392124E-01,1.621628E+03,4.941418E+03,8.369737E-02,4.323840E-01,9.948773E+02,3.199062E+03,5.134872E-02,2.799273E-01,1.505303E+03,4.843727E+03,7.769349E-02,4.238362E-01,9.943247E+02,4.153211E+03,5.132019E-02,3.634171E-01
16:50:00,5.702989E+02,5.027504E+03,2.943551E-02,4.398446E-01,1.621628E+03,4.939044E+03,8.369741E-02,4.321762E-01,9.948777E+02,3.192430E+03,5.134874E-02,2.793469E-01,1.505304E+03,4.842650E+03,7.769354E-02,4.237419E-01,9.943251E+02,4.182888E+03,5.132021E-02,3.660133E-01
17:00:00,5.703011E+02,5.033889E+03,2.943562E-02,4.404032E-01,1.621629E+03,4.935364E+03,8.369745E-02,4.318542E-01,9.948781E+02,3.184851E+03,5.134876E-02,2.786836E-01,1.505305E+03,4.841269E+03,7.769358E-02,4.236211E-01,9.943256E+02,4.204665E+03,5.132024E-02,3.679184E-01
17:10:00,5.703033E+02,5.039394E+03,2.943574E-02,4.408848E-01,1.621630E+03,4.928973E+03,8.369749E-02,4.312949E-01,9.948785E+02,3.175718E+03,5.134878E-02,2.778845E-01,1.505305E+03,4.839339E+03,7.769363E-02,4.234522E-01,9.943260E+02,4.216597E+03,5.132026E-02,3.689619E-01
17:20:00,5.703055E+02,5.044001E+03,2.943585E-02,4.412878E-01,1.621631E+03,4.920296E+03,8.369753E-02,4.305356E-01,9.948789E+02,3.165410E+03,5.134880E-02,2.769825E-01,1.505306E+03,4.837947E+03,7.769367E-02,4.233302E-01,9.943264E+02,4.218712E+03,5.132028E-02,3.691466E-01
17:30:00,5.703076E+02,5.047891E+03,2.943596E-02,4.416281E-01,1.621631E+03,4.909316E+03,8.369757E-02,4.295747E-01,9.948793E+02,3.154078E+03,5.134882E-02,2.759908E-01,1.505307E+03,4.837687E+03,7.769372E-02,4.233075E-01,9.943268E+02,4.209622E+03,5.132030E-02,3.683507E-01
17:40:00,5.703097E+02,5.051410E+03,2.943607E-02,4.419360E-01,1.621632E+03,4.895811E+03,8.369761E-02,4.283929E-01,9.948797E+02,3.141763E+03,5.134884E-02,2.749132E-01,1.505308E+03,4.838533E+03,7.769376E-02,4.233816E-01,9.943273E+02,4.189483E+03,5.132032E-02,3.665880E-01
17:50:00,5.703118E+02,5.054841E+03,2.943618E-02,4.422360E-01,1.621633E+03,4.879621E+03,8.369765E-02,4.269762E-01,9.948802E+02,3.128506E+03,5.134886E-02,2.737533E-01,1.505309E+03,4.840047E+03,7.769381E-02,4.235141E-01,9.943277E+02,4.158509E+03,5.132035E-02,3.638773E-01
18:00:00,5.703139E+02,5.058283E+03,2.943629E-02,4.425372E-01,1.621634E+03,4.860677E+03,8.369769E-02,4.253185E-01,9.948806E+02,3.114355E+03,5.134888E-02,2.725149E-01,1.505310E+03,4.841168E+03,7.769386E-02,4.236121E-01,9.943282E+02,4.116637E+03,5.132037E-02,3.602131E-01
18:10:00,5.703160E+02,5.061670E+03,2.943639E-02,4.428335E-01,1.807020E+03,4.839829E+03,9.326608E-02,4.234942E-01,1.118471E+03,3.099756E+03,5.772779E-02,2.712376E-01,1.690696E+03,4.841219E+03,8.726225E-02,4.236166E-01,1.117919E+03,4.065059E+03,5.769928E-02,3.556995E-01
18:20:00,5.703181E+02,5.064758E+03,2.943650E-02,4.431036E-01,1.992474E+03,4.816357E+03,1.028377E-01,4.214403E-01,1.242108E+03,3.084342E+03,6.410888E-02,2.698888E-01,1.876155E+03,4.838273E+03,9.683409E-02,4.233588E-01,1.241556E+03,4.002880E+03,6.408037E-02,3.502584E-01
18:30:00,5.703202E+02,5.066944E+03,2.943661E-02,4.432949E-01,2.177920E+03,4.789547E+03,1.124087E-01,4.190944E-01,1.365739E+03,3.067741E+03,7.048959E-02,2.684362E-01,2.061602E+03,4.828873E+03,1.064052E-01,4.225362E-01,1.365187E+03,3.927891E+03,7.046108E-02,3.436965E-01
18:40:00,5.703226E+02,5.067316E+03,2.943673E-02,4.433274E-01,2.363393E+03,4.759684E+03,1.219812E-01,4.164813E-01,1.489388E+03,3.050078E+03,7.687114E-02,2.668906E-01,2.247076E+03,4.812834E+03,1.159777E-01,4.211326E-01,1.488836E+03,3.841459E+03,7.684264E-02,3.361333E-01
18:50:00,5.703253E+02,5.065092E+03,2.943687E-02,4.431328E-01,2.548884E+03,4.726688E+03,1.315543E-01,4.135940E-01,1.613048E+03,3.031218E+03,8.325316E-02,2.652403E-01,2.432565E+03,4.787949E+03,1.255508E-01,4.189549E-01,1.612495E+03,3.740355E+03,8.322465E-02,3.272863E-01
19:00:00,5.703284E+02,5.059732E+03,2.943703E-02,4.426638E-01,2.734385E+03,4.690748E+03,1.411279E-01,4.104491E-01,1.736714E+03,3.011092E+03,8.963547E-02,2.634793E-01,2.618065E+03,4.753501E+03,1.351244E-01,4.159404E-01,1.736161E+03,3.626620E+03,8.960697E-02,3.173340E-01
19:10:00,5.703320E+02,5.051018E+03,2.943722E-02,4.419014E-01,2.734508E+03,4.652600E+03,1.411336E-01,4.071111E-01,1.736794E+03,2.989947E+03,8.963911E-02,2.616290E-01,2.618187E+03,4.711581E+03,1.351300E-01,4.122720E-01,1.736242E+03,3.508682E+03,8.961061E-02,3.070140E-01
19:20:00,5.703361E+02,5.039177E+03,2.943743E-02,4.408654E-01,2.734571E+03,4.614453E+03,1.411363E-01,4.037731E-01,1.736832E+03,2.968714E+03,8.964073E-02,2.597711E-01,2.618243E+03,4.666159E+03,1.351324E-01,4.082973E-01,1.736280E+03,3.395842E+03,8.961223E-02,2.971401E-01
19:30:00,5.703407E+02,5.024875E+03,2.943767E-02,4.396142E-01,2.734645E+03,4.577918E+03,1.411397E-01,4.005763E-01,1.736879E+03,2.948063E+03,8.964287E-02,2.579641E-01,2.618314E+03,4.621418E+03,1.351357E-01,4.043822E-01,1.736326E+03,3.295534E+03,8.961437E-02,2.883631E-01
19:40:00,5.703455E+02,5.009003E+03,2.943792E-02,4.382255E-01,2.734696E+03,4.543425E+03,1.411420E-01,3.975582E-01,1.736909E+03,2.928094E+03,8.964426E-02,2.562169E-01,2.618362E+03,4.578221E+03,1.351379E-01,4.006025E-01,1.736357E+03,3.208762E+03,8.961576E-02,2.807709E-01
19:50:00,5.703504E+02,4.992368E+03,2.943817E-02,4.367702E-01,2.734732E+03,4.511698E+03,1.411437E-01,3.947822E-01,1.736931E+03,2.909145E+03,8.964528E-02,2.545589E-01,2.618398E+03,4.539611E+03,1.351396E-01,3.972241E-01,1.736379E+03,3.140779E+03,8.961678E-02,2.748229E-01
20:00:00,5.703554E+02,4.975680E+03,2.943843E-02,4.353101E-01,2.734760E+03,4.483097E+03,1.411450E-01,3.922797E-01,1.736948E+03,2.891455E+03,8.964607E-02,2.530111E-01,2.618425E+03,4.507128E+03,1.351409E-01,3.943821E-01,1.736396E+03,3.091659E+03,8.961757E-02,2.705256E-01
20:10:00,5.703602E+02,4.959474E+03,2.943868E-02,4.338923E-01,2.734782E+03,4.458055E+03,1.411461E-01,3.900888E-01,1.736961E+03,2.875341E+03,8.964672E-02,2.516012E-01,2.618447E+03,4.480279E+03,1.351419E-01,3.920331E-01,1.736409E+03,3.055817E+03,8.961821E-02,2.673902E-01
20:20:00,5.703649E+02,4.943980E+03,2.943892E-02,4.325368E-01,2.734800E+03,4.434889E+03,1.411470E-01,3.880620E-01,1.736972E+03,2.860037E+03,8.964725E-02,2.502621E-01,2.618464E+03,4.456228E+03,1.351428E-01,3.899289E-01,1.736420E+03,3.026516E+03,8.961874E-02,2.648271E-01
20:30:00,5.703694E+02,4.929142E+03,2.943915E-02,4.312387E-01,2.734815E+03,4.412926E+03,1.411477E-01,3.861404E-01,1.736981E+03,2.845263E+03,8.964769E-02,2.489695E-01,2.618479E+03,4.433906E+03,1.351435E-01,3.879760E-01,1.736429E+03,3.001352E+03,8.961919E-02,2.626258E-01
20:40:00,5.703737E+02,4.914817E+03,2.943937E-02,4.299854E-01,2.734828E+03,4.391907E+03,1.411483E-01,3.843014E-01,1.736989E+03,2.830916E+03,8.964807E-02,2.477142E-01,2.618491E+03,4.412882E+03,1.351441E-01,3.861366E-01,1.736437E+03,2.979199E+03,8.961957E-02,2.606879E-01
20:50:00,5.703778E+02,4.900879E+03,2.943958E-02,4.287661E-01,2.734838E+03,4.371633E+03,1.411488E-01,3.825276E-01,1.736996E+03,2.816917E+03,8.964841E-02,2.464893E-01,2.618501E+03,4.392850E+03,1.351446E-01,3.843840E-01,1.736444E+03,2.959276E+03,8.961991E-02,2.589449E-01
21:00:00,5.703817E+02,4.887232E+03,2.943978E-02,4.275722E-01,2.734848E+03,4.351960E+03,1.411493E-01,3.808063E-01,1.737002E+03,2.803205E+03,8.964870E-02,2.452896E-01,2.618510E+03,4.373584E+03,1.351450E-01,3.826983E-01,1.736449E+03,2.941014E+03,8.962020E-02,2.573473E-01
21:10:00,5.703854E+02,4.873804E+03,2.943998E-02,4.263975E-01,2.734856E+03,4.332602E+03,1.411497E-01,3.791126E-01,1.737007E+03,2.789630E+03,8.964896E-02,2.441018E-01,2.618519E+03,4.354757E+03,1.351455E-01,3.810511E-01,1.736455E+03,2.923891E+03,8.962047E-02,2.558492E-01
21:20:00,5.703890E+02,4.860548E+03,2.944016E-02,4.252377E-01,2.734863E+03,4.313479E+03,1.411501E-01,3.774394E-01,1.737012E+03,2.776163E+03,8.964921E-02,2.429235E-01,2.618526E+03,4.336252E+03,1.351458E-01,3.794320E-01,1.736459E+03,2.907600E+03,8.962071E-02,2.544238E-01
21:30:00,5.703924E+02,4.847426E+03,2.944034E-02,4.240898E-01,2.734870E+03,4.294536E+03,1.411504E-01,3.757819E-01,1.737016E+03,2.762783E+03,8.964943E-02,2.417527E-01,2.618533E+03,4.317982E+03,1.351462E-01,3.778335E-01,1.736464E+03,2.891917E+03,8.962094E-02,2.530516E-01
21:40:00,5.703957E+02,4.834417E+03,2.944050E-02,4.229517E-01,2.734876E+03,4.275734E+03,1.411507E-01,3.741368E-01,1.737020E+03,2.749477E+03,8.964964E-02,2.405885E-01,2.618539E+03,4.299885E+03,1.351465E-01,3.762500E-01,1.736468E+03,2.876676E+03,8.962114E-02,2.517181E-01
21:50:00,5.703988E+02,4.821500E+03,2.944067E-02,4.218216E-01,2.734882E+03,4.257044E+03,1.411510E-01,3.725015E-01,1.737024E+03,2.736234E+03,8.964983E-02,2.394297E-01,2.618545E+03,4.281914E+03,1.351468E-01,3.746776E-01,1.736472E+03,2.861754E+03,8.962134E-02,2.504125E-01
22:00:00,5.704019E+02,4.808666E+03,2.944083E-02,4.206989E-01,2.734888E+03,4.238449E+03,1.411513E-01,3.708745E-01,1.737027E+03,2.723051E+03,8.965002E-02,2.382762E-01,2.618550E+03,4.264040E+03,1.351471E-01,3.731137E-01,1.736475E+03,2.847065E+03,8.962153E-02,2.491273E-01
22:10:00,5.704049E+02,4.039650E+03,2.944098E-02,3.528040E-01,2.734893E+03,3.608030E+03,1.411516E-01,3.143108E-01,1.737031E+03,2.324766E+03,8.965020E-02,2.023972E-01,2.618556E+03,3.631635E+03,1.351473E-01,3.163405E-01,1.736479E+03,2.438690E+03,8.962171E-02,2.121909E-01
22:20:00,5.704078E+02,3.442205E+03,2.944113E-02,2.971121E-01,2.734898E+03,3.118835E+03,1.411519E-01,2.678410E-01,1.737034E+03,2.013785E+03,8.965037E-02,1.727913E-01,2.618561E+03,3.141137E+03,1.351476E-01,2.697152E-01,1.736482E+03,2.120751E+03,8.962188E-02,1.817550E-01
22:30:00,5.704106E+02,2.988173E+03,2.944127E-02,2.514663E-01,2.734903E+03,2.729832E+03,1.411521E-01,2.283771E-01,1.737037E+03,1.759159E+03,8.965054E-02,1.471035E-01,2.618566E+03,2.749592E+03,1.351479E-01,2.300007E-01,1.736485E+03,1.857292E+03,8.962205E-02,1.550915E-01
22:40:00,5.704133E+02,2.570700E+03,2.944142E-02,2.084343E-01,2.734908E+03,2.362651E+03,1.411524E-01,1.905087E-01,1.737041E+03,1.522179E+03,8.965070E-02,1.226999E-01,2.618570E+03,2.379914E+03,1.351481E-01,1.918826E-01,1.736489E+03,1.611927E+03,8.962221E-02,1.297481E-01
22:50:00,5.704161E+02,2.147439E+03,2.944156E-02,1.650303E-01,2.734913E+03,2.002699E+03,1.411526E-01,1.532035E-01,1.737044E+03,1.291484E+03,8.965085E-02,9.877754E-02,2.618575E+03,2.018364E+03,1.351483E-01,1.543892E-01,1.736492E+03,1.373688E+03,8.962237E-02,1.049489E-01
23:00:00,5.704187E+02,1.744495E+03,2.944170E-02,1.230942E-01,2.734917E+03,1.654399E+03,1.411529E-01,1.167736E-01,1.737046E+03,1.068071E+03,8.965100E-02,7.540682E-02,2.618579E+03,1.668510E+03,1.351486E-01,1.177723E-01,1.736495E+03,1.142499E+03,8.962252E-02,8.068877E-02
23:10:00,5.704214E+02,2.104973E+03,2.944183E-02,1.484774E-01,2.734922E+03,1.923207E+03,1.411531E-01,1.357078E-01,1.737049E+03,1.233448E+03,8.965115E-02,8.706033E-02,2.618584E+03,1.938502E+03,1.351488E-01,1.367921E-01,1.736497E+03,1.308801E+03,8.962267E-02,9.239233E-02
23:20:00,5.704240E+02,2.300152E+03,2.944197E-02,1.621364E-01,2.734926E+03,2.055278E+03,1.411533E-01,1.449183E-01,1.737052E+03,1.314604E+03,8.965130E-02,9.269652E-02,2.618588E+03,2.071076E+03,1.351490E-01,1.460323E-01,1.736500E+03,1.387807E+03,8.962281E-02,9.785990E-02
23:30:00,5.704265E+02,2.357420E+03,2.944210E-02,1.661733E-01,2.734930E+03,2.090989E+03,1.411535E-01,1.474464E-01,1.737055E+03,1.342015E+03,8.965144E-02,9.463631E-02,2.618592E+03,2.108499E+03,1.351492E-01,1.486812E-01,1.736503E+03,1.414969E+03,8.962295E-02,9.978291E-02
23:40:00,5.704290E+02,2.383023E+03,2.944223E-02,1.679777E-01,2.734935E+03,2.108205E+03,1.411537E-01,1.486666E-01,1.737058E+03,1.354033E+03,8.965158E-02,9.548816E-02,2.618596E+03,2.127345E+03,1.351495E-01,1.500164E-01,1.736506E+03,1.426297E+03,8.962309E-02,1.005866E-01
23:50:00,5.704315E+02,2.418826E+03,2.944236E-02,1.705010E-01,2.734939E+03,2.121128E+03,1.411540E-01,1.495831E-01,1.737060E+03,1.361741E+03,8.965171E-02,9.603536E-02,2.618601E+03,2.140948E+03,1.351497E-01,1.509808E-01,1.736508E+03,1.432476E+03,8.962323E-02,1.010265E-01
24:00:00,5.704340E+02,2.438338E+03,2.944248E-02,1.718759E-01,2.734943E+03,2.125017E+03,1.411542E-01,1.498610E-01,1.737063E+03,1.363927E+03,8.965185E-02,9.619212E-02,2.618605E+03,2.145423E+03,1.351499E-01,1.513002E-01,1.736511E+03,1.433366E+03,8.962337E-02,1.010922E-01
Peak,5.704340E+02,5.261421E+03,2.944248E-02,4.461725E-01,2.734943E+03,4.942874E+03,1.411542E-01,4.325116E-01,1.737063E+03,3.905545E+03,8.965185E-02,3.417452E-01,2.618605E+03,4.843847E+03,1.351499E-01,4.238468E-01,1.736511E+03,4.218712E+03,8.962337E-02,3.691466E-01

Peak Vol Flow (m3/s),,,2.447953E-02,3.709637E-01,,,1.173606E-01,3.596056E-01,,,7.453974E-02,2.841391E-01,,,1.123684E-01,3.524013E-01,,,7.451606E-02,3.069216E-01
